https://www.laptopsdirect.co.uk//refurbished-apple-ipad-pro-11-black-512gb-wi-fi-cellular-tablet-a2-mvw33nf-a/version.asp	"Refurbished Apple iPad Pro 2024 11"" Black 512GB Wi-Fi & Cellular Tablet"	£849.97	M4	512GB	8GB	iPadOS	11Inch	2420 x 1668	25cm	N/A	Black
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-10.9-grey-128-wi-fi-tablet-sm-x520nzareub/version.asp	"Samsung Galaxy Tab S10 FE 10.9"" Grey 128GB Wi-Fi Tablet"	£478.80	Octa-Core	128GB	8GB	Android	10.9Inch	2304 x 1440pixels	17cm	13MP	Grey
https://www.laptopsdirect.co.uk//refurbished-apple-ipad-air-13-beige-128gb-wi-fi-cellular-tablet-a1-mv6t3nf-a/version.asp	"Refurbished Apple iPad Air 2024 13"" Beige 128GB Wi-Fi & Cellular Tablet"	£649.97	M2	128GB	8GB	iPadOS	13Inch	2732 x 2048	25cm	N/A	Beige
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-10.9-grey-128-5g-tablet-sm-x526bzareub/version.asp	"Samsung Galaxy Tab S10 FE 5G 10.9"" Grey 128GB 5G Tablet"	£574.80	Octa-Core	128GB	8GB	Android	10.9Inch	2304 x 1440pixels	17cm	13MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-5g-10.9-grey-256gb-5g-tablet-sm-x526bzapeub/version.asp	"Samsung Galaxy Tab S10 FE 5G 10.9"" Grey 256GB 5G Tablet"	£499.00	Octa-Core	256GB	12GB	Android	10.9Inch	2304 x 1440pixels	17cm	13MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-5g-10.9-silver-256gb-5g-tablet-sm-x526bzspeub/version.asp	"Samsung Galaxy Tab S10 FE 5G 10.9"" Silver 256GB 5G Tablet"	£499.00	Octa-Core	256GB	12GB	Android	10.9Inch	2304 x 1440pixels	17cm	13MP	Silver
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-13.1-grey-128-wi-fi-tablet-sm-x620nzareub/version.asp	"Samsung Galaxy Tab S10 FE+ 13.1"" Grey 128GB Wi-Fi Tablet"	£598.80	Octa-Core	128GB	8GB	Android	13.1Inch	2880 x 1800pixels	20cm	13MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-13.1-grey-256gb-wi-fi-tablet-sm-x620nzapeub/version.asp	"Samsung Galaxy Tab S10 FE+ 13.1"" Grey 256GB Wi-Fi Tablet"	£549.00	Octa-Core	256GB	12GB	Android	13.1Inch	2880 x 1800pixels	20cm	13MP	Grey
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-13.1-silver-256gb-wi-fi-tablet-sm-x620nzspeub/version.asp	"Samsung Galaxy Tab S10 FE+ 13.1"" Silver 256GB Wi-Fi Tablet"	£549.00	Octa-Core	256GB	12GB	Android	13.1Inch	2880 x 1800pixels	20cm	13MP	Silver
https://www.laptopsdirect.co.uk//samsung-galaxy-tab-s10-fe-13.1-blue-256gb-wi-fi-tablet-sm-x620nlbpeub/version.asp	"Samsung Galaxy Tab S10 FE+ 13.1"" Blue 256GB Wi-Fi Tablet"	£549.00	Octa-Core	256GB	12GB	Android	13.1Inch	2880 x 1800pixels	20cm	13MP	Blue
